osquery> SELECT count(1) as num,path FROM process_memory_map GROUP BY path ORDER BY num DESC, path ASC;
+------+-------------------------------------------------------------------------------------+
| num  | path                                                                                |
| 8    | /usr/lib/x86_64-linux-gnu/librest-0.7.so.0.0.0                                      |
| 8    | /usr/lib/x86_64-linux-gnu/libsensors.so.4.4.0                                       |
| 8    | /usr/lib/x86_64-linux-gnu/libsoup-gnome-2.4.so.1.8.0                                |
| 8    | /usr/lib/x86_64-linux-gnu/libssl.so.1.1                                             |
| 8    | /usr/lib/x86_64-linux-gnu/libstemmer.so.0d.0.0                                      |
| 8    | /usr/lib/x86_64-linux-gnu/libudisks2.so.0.0.0                                       |
| 8    | /usr/lib/x86_64-linux-gnu/libunity.so.9.0.2                                         |
| 8    | /usr/lib/x86_64-linux-gnu/libunity/libunity-protocol-private.so.0.0.0               |
| 8    | /usr/lib/x86_64-linux-gnu/libwebp.so.6.0.2                                          |
| 8    | /usr/lib/x86_64-linux-gnu/libwebpdemux.so.2.0.3                                     |
| 8    | /usr/lib/x86_64-linux-gnu/libwoff2common.so.1.0.2                                   |
| 8    | /usr/lib/x86_64-linux-gnu/libwoff2dec.so.1.0.2                                      |
| 8    | /usr/lib/x86_64-linux-gnu/libxshmfence.so.1.0.0                                     |
| 8    | /usr/lib/x86_64-linux-gnu/libxslt.so.1.1.29                                         |
| 8    | /usr/lib/x86_64-linux-gnu/libyaml-0.so.2.0.5                                        |
| 7    | /usr/share/icons/Adwaita/icon-theme.cache                                           |
| 7    | /usr/share/icons/hicolor/icon-theme.cache                                           |
| 7    | /usr/share/mime/mime.cache                                                          |
| 6    | /bin/bash                                                                           |
| 6    | /usr/bin/dbus-daemon                                                                |
| 6    | /usr/lib/x86_64-linux-gnu/libjavascriptcoregtk-4.0.so.18.11.5                       |
| 6    | /usr/lib/x86_64-linux-gnu/libwebkit2gtk-4.0.so.37.33.5                              |
| 6    | /usr/share/fonts/truetype/ubuntu/Ubuntu-R.ttf                                       |
| 6    | /usr/share/icons/Humanity-Dark/icon-theme.cache                                     |
| 6    | /usr/share/icons/Humanity/icon-theme.cache                                          |
| 6    | /usr/share/icons/ubuntu-mono-dark/icon-theme.cache                                  |
| 4    | /lib/systemd/libsystemd-shared-237.so                                               |
| 4    | /lib/x86_64-linux-gnu/libcryptsetup.so.12.2.0                                       |
| 4    | /lib/x86_64-linux-gnu/libdevmapper.so.1.02.1                                        |
| 4    | /lib/x86_64-linux-gnu/libfuse.so.2.9.7                                              |
| 4    | /lib/x86_64-linux-gnu/libidn.so.11.6.16                                             |
| 4    | /lib/x86_64-linux-gnu/libjson-c.so.3.0.1                                            |
| 4    | /lib/x86_64-linux-gnu/libkmod.so.2.3.2                                              |
| 4    | /lib/x86_64-linux-gnu/libpam.so.0.83.1                                              |
| 4    | /lib/x86_64-linux-gnu/libreadline.so.7.0                                            |
| 4    | /lib/x86_64-linux-gnu/libutil-2.27.so                                               |
| 4    | /usr/lib/deja-dup/tools/libduplicity.so                                             |
| 4    | /usr/lib/evolution-data-server/addressbook-backends/libebookbackendgoogle.so        |
| 4    | /usr/lib/evolution-data-server/addressbook-backends/libebookbackendldap.so          |
| 4    | /usr/lib/evolution-data-server/addressbook-backends/libebookbackendwebdav.so        |
| 4    | /usr/lib/evolution-data-server/calendar-backends/libecalbackendcaldav.so            |
| 4    | /usr/lib/evolution-data-server/calendar-backends/libecalbackendgtasks.so            |
| 4    | /usr/lib/evolution-data-server/calendar-backends/libecalbackendhttp.so              |
| 4    | /usr/lib/evolution-data-server/calendar-backends/libecalbackendweather.so           |
| 4    | /usr/lib/evolution-data-server/credential-modules/module-credentials-goa.so         |
| 4    | /usr/lib/evolution-data-server/registry-modules/module-cache-reaper.so              |
| 4    | /usr/lib/evolution-data-server/registry-modules/module-gnome-online-accounts.so     |
| 4    | /usr/lib/evolution-data-server/registry-modules/module-google-backend.so            |
| 4    | /usr/lib/evolution-data-server/registry-modules/module-oauth2-services.so           |
| 4    | /usr/lib/evolution-data-server/registry-modules/module-outlook-backend.so           |
| 4    | /usr/lib/evolution-data-server/registry-modules/module-secret-monitor.so            |
| 4    | /usr/lib/evolution-data-server/registry-modules/module-trust-prompt.so              |
| 4    | /usr/lib/evolution-data-server/registry-modules/module-webdav-backend.so            |
| 4    | /usr/lib/evolution-data-server/registry-modules/module-yahoo-backend.so             |
| 4    | /usr/lib/gnome-shell/libgnome-shell-menu.so                                         |
| 4    | /usr/lib/gnome-shell/libgnome-shell.so                                              |
| 4    | /usr/lib/gnome-shell/libgvc.so                                                      |
| 4    | /usr/lib/gnome-shell/libst-1.0.so                                                   |
| 4    | /usr/lib/libgjs.so.0.0.0                                                            |
| 4    | /usr/lib/libhgfs.so.0.0.0                                                           |
| 4    | /usr/lib/libvgauth.so.0.0.0                                                         |
| 4    | /usr/lib/libvmtools.so.0.0.0                                                        |
| 4    | /usr/lib/open-vm-tools/plugins/common/libhgfsServer.so                              |
| 4    | /usr/lib/open-vm-tools/plugins/common/libvix.so                                     |
| 4    | /usr/lib/open-vm-tools/plugins/vmusr/libdesktopEvents.so                            |
| 4    | /usr/lib/open-vm-tools/plugins/vmusr/libdndcp.so                                    |
| 4    | /usr/lib/pulse-11.1/modules/libalsa-util.so                                         |
| 4    | /usr/lib/pulse-11.1/modules/libbluez5-util.so                                       |
| 4    | /usr/lib/pulse-11.1/modules/libprotocol-native.so                                   |
| 4    | /usr/lib/pulse-11.1/modules/module-alsa-card.so                                     |
| 4    | /usr/lib/pulse-11.1/modules/module-always-sink.so                                   |
| 4    | /usr/lib/pulse-11.1/modules/module-augment-properties.so                            |
| 4    | /usr/lib/pulse-11.1/modules/module-bluetooth-discover.so                            |
| 4    | /usr/lib/pulse-11.1/modules/module-bluetooth-policy.so                              |
| 4    | /usr/lib/pulse-11.1/modules/module-bluez5-discover.so                               |
| 4    | /usr/lib/pulse-11.1/modules/module-card-restore.so                                  |
| 4    | /usr/lib/pulse-11.1/modules/module-console-kit.so                                   |
| 4    | /usr/lib/pulse-11.1/modules/module-default-device-restore.so                        |
| 4    | /usr/lib/pulse-11.1/modules/module-device-restore.so                                |
| 4    | /usr/lib/pulse-11.1/modules/module-filter-apply.so                                  |
| 4    | /usr/lib/pulse-11.1/modules/module-filter-heuristics.so                             |
| 4    | /usr/lib/pulse-11.1/modules/module-intended-roles.so                                |
| 4    | /usr/lib/pulse-11.1/modules/module-native-protocol-unix.so                          |
| 4    | /usr/lib/pulse-11.1/modules/module-position-event-sounds.so                         |
| 4    | /usr/lib/pulse-11.1/modules/module-rescue-streams.so                                |
| 4    | /usr/lib/pulse-11.1/modules/module-role-cork.so                                     |
| 4    | /usr/lib/pulse-11.1/modules/module-stream-restore.so                                |
| 4    | /usr/lib/pulse-11.1/modules/module-suspend-on-idle.so                               |
| 4    | /usr/lib/pulse-11.1/modules/module-switch-on-connect.so                             |
| 4    | /usr/lib/pulse-11.1/modules/module-switch-on-port-available.so                      |
| 4    | /usr/lib/pulse-11.1/modules/module-systemd-login.so                                 |
| 4    | /usr/lib/pulse-11.1/modules/module-udev-detect.so                                   |
| 4    | /usr/lib/pulse-11.1/modules/module-x11-bell.so                                      |
| 4    | /usr/lib/pulse-11.1/modules/module-x11-cork-request.so                              |
| 4    | /usr/lib/pulse-11.1/modules/module-x11-publish.so                                   |
| 4    | /usr/lib/pulse-11.1/modules/module-x11-xsmp.so                                      |
| 4    | /usr/lib/python3.6/lib-dynload/_bz2.cpython-36m-x86_64-linux-gnu.so                 |
| 4    | /usr/lib/python3.6/lib-dynload/_csv.cpython-36m-x86_64-linux-gnu.so                 |
| 4    | /usr/lib/python3.6/lib-dynload/_decimal.cpython-36m-x86_64-linux-gnu.so             |
| 4    | /usr/lib/python3.6/lib-dynload/_hashlib.cpython-36m-x86_64-linux-gnu.so             |
| 4    | /usr/lib/python3.6/lib-dynload/_json.cpython-36m-x86_64-linux-gnu.so                |
| 4    | /usr/lib/python3.6/lib-dynload/_lzma.cpython-36m-x86_64-linux-gnu.so                |
| 4    | /usr/lib/python3.6/lib-dynload/_opcode.cpython-36m-x86_64-linux-gnu.so              |
| 4    | /usr/lib/python3.6/lib-dynload/_ssl.cpython-36m-x86_64-linux-gnu.so                 |
| 4    | /usr/lib/python3/dist-packages/_dbus_bindings.cpython-36m-x86_64-linux-gnu.so       |
| 4    | /usr/lib/python3/dist-packages/_dbus_glib_bindings.cpython-36m-x86_64-linux-gnu.so  |
| 4    | /usr/lib/python3/dist-packages/_yaml.cpython-36m-x86_64-linux-gnu.so                |
| 4    | /usr/lib/python3/dist-packages/apt_pkg.cpython-36m-x86_64-linux-gnu.so              |
| 4    | /usr/lib/python3/dist-packages/gi/_gi.cpython-36m-x86_64-linux-gnu.so               |
| 4    | /usr/lib/python3/dist-packages/simplejson/_speedups.cpython-36m-x86_64-linux-gnu.so |
| 4    | /usr/lib/x86_64-linux-gnu/deja-dup/libdeja.so                                       |
| 4    | /usr/lib/x86_64-linux-gnu/gconv/ISO8859-1.so                                        |
| 4    | /usr/lib/x86_64-linux-gnu/gdk-pixbuf-2.0/2.10.0/loaders/libpixbufloader-jpeg.so     |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_appstream.so                   |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_desktop-categories.so          |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_desktop-menu-path.so           |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_dpkg.so                        |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_dummy.so                       |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_epiphany.so                    |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_fwupd.so                       |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_generic-updates.so             |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_hardcoded-blacklist.so         |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_hardcoded-featured.so          |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_hardcoded-popular.so           |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_icons.so                       |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_key-colors-metadata.so         |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_key-colors.so                  |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_modalias.so                    |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_odrs.so                        |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_os-release.so                  |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_packagekit-history.so          |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_packagekit-local.so            |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_packagekit-offline.so          |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_packagekit-proxy.so            |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_packagekit-refine-repos.so     |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_packagekit-refine.so           |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_packagekit-refresh.so          |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_packagekit-upgrade.so          |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_packagekit-url-to-app.so       |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_packagekit.so                  |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_provenance-license.so          |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_provenance.so                  |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_repos.so                       |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_rewrite-resource.so            |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_shell-extensions.so            |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_snap.so                        |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_steam.so                       |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_systemd-updates.so             |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_ubuntu-reviews.so              |
| 4    | /usr/lib/x86_64-linux-gnu/gs-plugins-11/libgs_plugin_ubuntuone.so                   |
| 4    | /usr/lib/x86_64-linux-gnu/libEGL_mesa.so.0.0.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libGLX_mesa.so.0.0.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libXfont2.so.2.0.0                                        |
| 4    | /usr/lib/x86_64-linux-gnu/libXxf86vm.so.1.0.0                                       |
| 4    | /usr/lib/x86_64-linux-gnu/libappindicator3.so.1.0.0                                 |
| 4    | /usr/lib/x86_64-linux-gnu/libappstream-glib.so.8.0.10                               |
| 4    | /usr/lib/x86_64-linux-gnu/libapt-pkg.so.5.0.2                                       |
| 4    | /usr/lib/x86_64-linux-gnu/libargon2.so.0                                            |
| 4    | /usr/lib/x86_64-linux-gnu/libatkmm-1.6.so.1.1.0                                     |
| 4    | /usr/lib/x86_64-linux-gnu/libavahi-glib.so.1.0.2                                    |
| 4    | /usr/lib/x86_64-linux-gnu/libcairomm-1.0.so.1.4.0                                   |
| 4    | /usr/lib/x86_64-linux-gnu/libcanberra-0.30/libcanberra-pulse.so                     |
| 4    | /usr/lib/x86_64-linux-gnu/libcolord.so.2.0.5                                        |
| 4    | /usr/lib/x86_64-linux-gnu/libcolordprivate.so.2.0.5                                 |
| 4    | /usr/lib/x86_64-linux-gnu/libdbusmenu-gtk3.so.4.0.12                                |
| 4    | /usr/lib/x86_64-linux-gnu/libdumbnet.so.1.0.1                                       |
| 4    | /usr/lib/x86_64-linux-gnu/libevdocument3.so.4.0.0                                   |
| 4    | /usr/lib/x86_64-linux-gnu/libexempi.so.3.4.5                                        |
| 4    | /usr/lib/x86_64-linux-gnu/libfontenc.so.1.0.0                                       |
| 4    | /usr/lib/x86_64-linux-gnu/libfwupd.so.2.0.0                                         |
| 4    | /usr/lib/x86_64-linux-gnu/libgailutil-3.so.0.0.0                                    |
| 4    | /usr/lib/x86_64-linux-gnu/libgcab-1.0.so.0.0.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libgcr-ui-3.so.1.0.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libgdkmm-3.0.so.1.1.0                                     |
| 4    | /usr/lib/x86_64-linux-gnu/libgdm.so.1.0.0                                           |
| 4    | /usr/lib/x86_64-linux-gnu/libgiomm-2.4.so.1.3.0                                     |
| 4    | /usr/lib/x86_64-linux-gnu/libglibmm-2.4.so.1.3.0                                    |
| 4    | /usr/lib/x86_64-linux-gnu/libgnome-autoar-0.so.0.0.0                                |
| 4    | /usr/lib/x86_64-linux-gnu/libgnome-bluetooth.so.13.0.1                              |
| 4    | /usr/lib/x86_64-linux-gnu/libgphoto2.so.6.0.0                                       |
| 4    | /usr/lib/x86_64-linux-gnu/libgphoto2_port.so.12.0.0                                 |
| 4    | /usr/lib/x86_64-linux-gnu/libgspell-1.so.1.3.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libgtkmm-3.0.so.1.1.0                                     |
| 4    | /usr/lib/x86_64-linux-gnu/libimobiledevice.so.6.0.0                                 |
| 4    | /usr/lib/x86_64-linux-gnu/libindicator3.so.7.0.0                                    |
| 4    | /usr/lib/x86_64-linux-gnu/libip4tc.so.0.1.0                                         |
| 4    | /usr/lib/x86_64-linux-gnu/liblcms2.so.2.0.8                                         |
| 4    | /usr/lib/x86_64-linux-gnu/libmozjs-52.so.0.0.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libmpdec.so.2.4.2                                         |
| 4    | /usr/lib/x86_64-linux-gnu/libmutter-2.so.0.0.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libnautilus-extension.so.1.4.0                            |
| 4    | /usr/lib/x86_64-linux-gnu/libpangomm-1.4.so.1.0.30                                  |
| 4    | /usr/lib/x86_64-linux-gnu/libpciaccess.so.0.11.1                                    |
| 4    | /usr/lib/x86_64-linux-gnu/libpeas-1.0.so.0.2200.0                                   |
| 4    | /usr/lib/x86_64-linux-gnu/libplist.so.3.1.0                                         |
| 4    | /usr/lib/x86_64-linux-gnu/libpolkit-agent-1.so.0.0.0                                |
| 4    | /usr/lib/x86_64-linux-gnu/libsigc-2.0.so.0.0.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libspeexdsp.so.1.5.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libstartup-notification-1.so.0.0.0                        |
| 4    | /usr/lib/x86_64-linux-gnu/libtracker-sparql-2.0.so.0.3.0                            |
| 4    | /usr/lib/x86_64-linux-gnu/libusbmuxd.so.4.0.0                                       |
| 4    | /usr/lib/x86_64-linux-gnu/libvte-2.91.so.0.5200.2                                   |
| 4    | /usr/lib/x86_64-linux-gnu/libxatracker.so.2.3.0                                     |
| 4    | /usr/lib/x86_64-linux-gnu/libxcb-dri2.so.0.0.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libxcb-dri3.so.0.0.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libxcb-glx.so.0.0.0                                       |
| 4    | /usr/lib/x86_64-linux-gnu/libxcb-present.so.0.0.0                                   |
| 4    | /usr/lib/x86_64-linux-gnu/libxcb-randr.so.0.1.0                                     |
| 4    | /usr/lib/x86_64-linux-gnu/libxcb-res.so.0.0.0                                       |
| 4    | /usr/lib/x86_64-linux-gnu/libxcb-sync.so.1.0.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libxcb-util.so.1.0.0                                      |
| 4    | /usr/lib/x86_64-linux-gnu/libxcb-xfixes.so.0.0.0                                    |
| 4    | /usr/lib/x86_64-linux-gnu/libxcb-xkb.so.1.0.0                                       |
| 4    | /usr/lib/x86_64-linux-gnu/libxkbcommon-x11.so.0.0.0                                 |
| 4    | /usr/lib/x86_64-linux-gnu/libxkbfile.so.1.0.2                                       |
| 4    | /usr/lib/x86_64-linux-gnu/libzeitgeist-2.0.so.0.0.0                                 |
| 4    | /usr/lib/x86_64-linux-gnu/libzstd.so.1.3.3                                          |
| 4    | /usr/lib/x86_64-linux-gnu/mutter/libmutter-clutter-2.so                             |
| 4    | /usr/lib/x86_64-linux-gnu/mutter/libmutter-cogl-2.so                                |
| 4    | /usr/lib/x86_64-linux-gnu/mutter/libmutter-cogl-pango-2.so                          |
| 4    | /usr/lib/x86_64-linux-gnu/mutter/libmutter-cogl-path-2.so                           |
| 4    | /usr/lib/x86_64-linux-gnu/nautilus/extensions-3.0/libdeja-dup.so                    |
| 4    | /usr/lib/x86_64-linux-gnu/nautilus/extensions-3.0/libevince-properties-page.so      |
| 4    | /usr/lib/x86_64-linux-gnu/nautilus/extensions-3.0/libnautilus-fileroller.so         |
| 4    | /usr/lib/x86_64-linux-gnu/nautilus/extensions-3.0/libnautilus-sendto.so             |
| 4    | /usr/lib/x86_64-linux-gnu/nautilus/extensions-3.0/libnautilus-share.so              |
| 4    | /usr/lib/x86_64-linux-gnu/nautilus/extensions-3.0/libterminal-nautilus.so           |
| 4    | /usr/lib/x86_64-linux-gnu/nautilus/extensions-3.0/libtotem-properties-page.so       |
| 4    | /usr/lib/x86_64-linux-gnu/nss/libfreeblpriv3.so                                     |
| 4    | /usr/lib/x86_64-linux-gnu/nss/libnssdbm3.so                                         |
| 4    | /usr/lib/x86_64-linux-gnu/nss/libsoftokn3.so                                        |
| 4    | /usr/lib/x86_64-linux-gnu/pulseaudio/libpulsecore-11.1.so                           |
| 4    | /usr/lib/x86_64-linux-gnu/tracker-2.0/libtracker-common.so.0.0.0                    |
| 4    | /usr/lib/x86_64-linux-gnu/tracker-2.0/libtracker-data.so.0.0.0                      |
| 4    | /usr/lib/xorg/modules/drivers/vmware_drv.so                                         |
| 4    | /usr/lib/xorg/modules/extensions/libglx.so                                          |
| 4    | /usr/lib/xorg/modules/input/libinput_drv.so                                         |
| 4    | /usr/lib/xorg/modules/libfb.so                                                      |
| 4    | /usr/share/fonts/truetype/dejavu/DejaVuSansMono.ttf                                 |
| 4    | /usr/share/fonts/truetype/ubuntu/Ubuntu-B.ttf                                       |
| 3    | /home/devo/.local/share/gvfs-metadata/root                                          |
| 3    | /lib/systemd/systemd                                                                |
| 3    | /usr/bin/gnome-shell                                                                |
| 3    | /usr/bin/gnome-software                                                             |
| 3    | /usr/bin/ibus-daemon                                                                |
| 3    | /usr/bin/nautilus-desktop                                                           |
| 3    | /usr/bin/pulseaudio                                                                 |
| 3    | /usr/bin/python3.6                                                                  |
| 3    | /usr/bin/update-notifier                                                            |
| 3    | /usr/bin/vmtoolsd                                                                   |
| 3    | /usr/lib/at-spi2-core/at-spi-bus-launcher                                           |
| 3    | /usr/lib/at-spi2-core/at-spi2-registryd                                             |
| 3    | /usr/lib/dconf/dconf-service                                                        |
| 3    | /usr/lib/deja-dup/deja-dup-monitor                                                  |
| 3    | /usr/lib/evolution/evolution-addressbook-factory                                    |
| 3    | /usr/lib/evolution/evolution-addressbook-factory-subprocess                         |
| 3    | /usr/lib/evolution/evolution-calendar-factory                                       |
| 3    | /usr/lib/evolution/evolution-calendar-factory-subprocess                            |
| 3    | /usr/lib/evolution/evolution-source-registry                                        |
| 3    | /usr/lib/gdm3/gdm-x-session                                                         |
| 3    | /usr/lib/gnome-disk-utility/gsd-disk-utility-notify                                 |
| 3    | /usr/lib/gnome-online-accounts/goa-daemon                                           |
| 3    | /usr/lib/gnome-online-accounts/goa-identity-service                                 |
| 3    | /usr/lib/gnome-session/gnome-session-binary                                         |
| 3    | /usr/lib/gnome-settings-daemon/gsd-a11y-settings                                    |
| 3    | /usr/lib/gnome-settings-daemon/gsd-clipboard                                        |
| 3    | /usr/lib/gnome-settings-daemon/gsd-color                                            |
| 3    | /usr/lib/gnome-settings-daemon/gsd-datetime                                         |
| 3    | /usr/lib/gnome-settings-daemon/gsd-housekeeping                                     |
| 3    | /usr/lib/gnome-settings-daemon/gsd-keyboard                                         |
| 3    | /usr/lib/gnome-settings-daemon/gsd-media-keys                                       |
| 3    | /usr/lib/gnome-settings-daemon/gsd-mouse                                            |
| 3    | /usr/lib/gnome-settings-daemon/gsd-power                                            |
| 3    | /usr/lib/gnome-settings-daemon/gsd-print-notifications                              |
| 3    | /usr/lib/gnome-settings-daemon/gsd-printer                                          |
| 3    | /usr/lib/gnome-settings-daemon/gsd-rfkill                                           |
| 3    | /usr/lib/gnome-settings-daemon/gsd-screensaver-proxy                                |
| 3    | /usr/lib/gnome-settings-daemon/gsd-sharing                                          |
| 3    | /usr/lib/gnome-settings-daemon/gsd-smartcard                                        |
| 3    | /usr/lib/gnome-settings-daemon/gsd-sound                                            |
| 3    | /usr/lib/gnome-settings-daemon/gsd-wacom                                            |
| 3    | /usr/lib/gnome-settings-daemon/gsd-xsettings                                        |
| 3    | /usr/lib/gnome-shell/gnome-shell-calendar-server                                    |
| 3    | /usr/lib/gnome-terminal/gnome-terminal-server                                       |
| 3    | /usr/lib/gvfs/gvfs-afc-volume-monitor                                               |
| 3    | /usr/lib/gvfs/gvfs-goa-volume-monitor                                               |
| 3    | /usr/lib/gvfs/gvfs-gphoto2-volume-monitor                                           |
| 3    | /usr/lib/gvfs/gvfs-mtp-volume-monitor                                               |
| 3    | /usr/lib/gvfs/gvfs-udisks2-volume-monitor                                           |
| 3    | /usr/lib/gvfs/gvfsd                                                                 |
| 3    | /usr/lib/gvfs/gvfsd-dnssd                                                           |
| 3    | /usr/lib/gvfs/gvfsd-fuse                                                            |
| 3    | /usr/lib/gvfs/gvfsd-metadata                                                        |
| 3    | /usr/lib/gvfs/gvfsd-network                                                         |
| 3    | /usr/lib/gvfs/gvfsd-trash                                                           |
| 3    | /usr/lib/ibus/ibus-dconf                                                            |
| 3    | /usr/lib/ibus/ibus-engine-simple                                                    |
| 3    | /usr/lib/ibus/ibus-portal                                                           |
| 3    | /usr/lib/ibus/ibus-x11                                                              |
| 3    | /usr/lib/xorg/Xorg                                                                  |
| 2    | /home/devo/#265474                                                                  |
| 2    | /usr/lib/x86_64-linux-gnu/girepository-1.0/Atk-1.0.typelib                          |
| 2    | /usr/lib/x86_64-linux-gnu/girepository-1.0/GLib-2.0.typelib                         |
| 2    | /usr/lib/x86_64-linux-gnu/girepository-1.0/GModule-2.0.typelib                      |
| 2    | /usr/lib/x86_64-linux-gnu/girepository-1.0/GObject-2.0.typelib                      |
| 2    | /usr/lib/x86_64-linux-gnu/girepository-1.0/Gdk-3.0.typelib                          |
| 2    | /usr/lib/x86_64-linux-gnu/girepository-1.0/GdkPixbuf-2.0.typelib                    |
| 2    | /usr/lib/x86_64-linux-gnu/girepository-1.0/Gio-2.0.typelib                          |
| 2    | /usr/lib/x86_64-linux-gnu/girepository-1.0/Gtk-3.0.typelib                          |
| 2    | /usr/lib/x86_64-linux-gnu/girepository-1.0/Pango-1.0.typelib                        |
| 2    | /usr/lib/x86_64-linux-gnu/girepository-1.0/cairo-1.0.typelib                        |
| 2    | /usr/lib/x86_64-linux-gnu/girepository-1.0/xlib-2.0.typelib                         |
| 2    | /usr/share/fonts/truetype/dejavu/DejaVuSansMono-Bold.ttf                            |
| 2    | /usr/share/locale/en/LC_MESSAGES/update-notifier.mo                                 |
| 1    | /etc/dconf/db/ibus                                                                  |
| 1    | /home/devo/.config/pulse/f9eea8bccd8142e7be20a66e6b63f34a-card-database.tdb         |
| 1    | /home/devo/.config/pulse/f9eea8bccd8142e7be20a66e6b63f34a-device-volumes.tdb        |
| 1    | /home/devo/.config/pulse/f9eea8bccd8142e7be20a66e6b63f34a-stream-volumes.tdb        |
| 1    | /home/devo/.local/share/gnome-shell/notifications                                   |
| 1    | /home/devo/.local/share/gvfs-metadata/home                                          |
| 1    | /home/devo/.local/share/gvfs-metadata/home-711f5a39.log                             |
| 1    | /home/devo/.local/share/gvfs-metadata/root-3a12467b.log                             |
| 1    | /home/devo/.local/share/gvfs-metadata/root-58619565.log                             |
| 1    | /home/devo/.local/share/gvfs-metadata/root-aa680123.log                             |
| 1    | /usr/lib/girepository-1.0/AccountsService-1.0.typelib                               |
| 1    | /usr/lib/girepository-1.0/Dee-1.0.typelib                                           |
| 1    | /usr/lib/girepository-1.0/Unity-7.0.typelib                                         |
| 1    | /usr/lib/gjs/girepository-1.0/GjsPrivate-1.0.typelib                                |
| 1    | /usr/lib/gnome-shell/Gvc-1.0.typelib                                                |
| 1    | /usr/lib/gnome-shell/Shell-0.1.typelib                                              |
| 1    | /usr/lib/gnome-shell/ShellMenu-0.1.typelib                                          |
| 1    | /usr/lib/gnome-shell/St-1.0.typelib                                                 |
| 1    | /usr/lib/x86_64-linux-gnu/girepository-1.0/Atspi-2.0.typelib                        |
| 1    | /usr/lib/x86_64-linux-gnu/girepository-1.0/DBus-1.0.typelib                         |
| 1    | /usr/lib/x86_64-linux-gnu/girepository-1.0/Dbusmenu-0.4.typelib                     |
| 1    | /usr/lib/x86_64-linux-gnu/girepository-1.0/GDesktopEnums-3.0.typelib                |
